,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
304,3.041,-0.297,0.043,-0.012,0.953,-0.297,0.044,-0.012,0.953
305,3.051,-0.289,0.043,-0.012,0.956,-0.289,0.043,-0.012,0.956
306,3.061,-0.289,0.043,-0.012,0.955,-0.289,0.044,-0.012,0.955
307,3.071,-0.297,0.043,-0.012,0.953,-0.298,0.044,-0.012,0.953
308,3.081,-0.289,0.043,-0.012,0.956,-0.288,0.044,-0.012,0.956
309,3.091,-0.286,0.043,-0.012,0.956,-0.286,0.044,-0.012,0.957
310,3.101,-0.296,0.043,-0.012,0.954,-0.297,0.044,-0.012,0.953
311,3.111,-0.298,0.043,-0.012,0.953,-0.298,0.044,-0.012,0.953
312,3.121,-0.289,0.044,-0.012,0.956,-0.289,0.044,-0.012,0.956
313,3.131,-0.298,0.044,-0.012,0.953,-0.299,0.044,-0.013,0.953
314,3.141,-0.297,0.044,-0.012,0.953,-0.297,0.045,-0.013,0.953
315,3.151,-0.288,0.043,-0.012,0.956,-0.287,0.044,-0.012,0.956
316,3.161,-0.295,0.044,-0.012,0.954,-0.295,0.044,-0.012,0.954
317,3.171,-0.297,0.044,-0.012,0.953,-0.297,0.044,-0.012,0.953
318,3.181,-0.298,0.044,-0.012,0.953,-0.298,0.044,-0.012,0.953
319,3.191,-0.298,0.044,-0.012,0.953,-0.298,0.044,-0.012,0.953
320,3.201,-0.29,0.043,-0.012,0.955,-0.289,0.043,-0.012,0.956
321,3.211,-0.287,0.043,-0.012,0.956,-0.286,0.043,-0.012,0.956
322,3.221,-0.296,0.043,-0.012,0.954,-0.297,0.043,-0.012,0.953
323,3.231,-0.289,0.042,-0.012,0.956,-0.288,0.043,-0.012,0.956
324,3.241,-0.289,0.043,-0.012,0.956,-0.289,0.044,-0.012,0.956
