,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
468,3517952,4451,-5101,-4342,-5941
469,3517962,4507,-5112,-4300,-5920
470,3517972,4565,-5124,-4257,-5897
471,3517982,4625,-5136,-4212,-5872
472,3517992,4686,-5148,-4166,-5845
473,3518002,4748,-5161,-4120,-5816
474,3518012,4813,-5177,-4071,-5783
475,3518022,4879,-5192,-4022,-5749
476,3518032,4947,-5208,-3971,-5711
477,3518042,5017,-5224,-3919,-5671
478,3518052,5090,-5242,-3864,-5627
479,3518062,5165,-5259,-3809,-5581
480,3518072,5240,-5276,-3753,-5532
481,3518082,5316,-5294,-3695,-5481
482,3518092,5395,-5314,-3635,-5425
483,3518102,5479,-5337,-3570,-5361
484,3518112,5565,-5360,-3504,-5293
485,3518122,5654,-5385,-3434,-5218
486,3518132,5745,-5411,-3363,-5138
487,3518142,5846,-5444,-3278,-5042
488,3518152,5950,-5479,-3189,-4939
489,3518162,6058,-5516,-3092,-4827
490,3518172,6166,-5552,-2994,-4709
491,3518182,6289,-5596,-2876,-4566
492,3518192,6410,-5639,-2757,-4416
493,3518202,6531,-5681,-2633,-4257
494,3518212,6649,-5724,-2506,-4091
495,3518222,6768,-5766,-2372,-3913
496,3518232,6883,-5805,-2235,-3730
497,3518242,6995,-5843,-2095,-3539
498,3518252,7107,-5879,-1947,-3334
499,3518262,7217,-5913,-1794,-3117
500,3518272,7315,-5943,-1648,-2905
501,3518282,7413,-5973,-1489,-2673
502,3518292,7501,-5997,-1335,-2443
503,3518302,7572,-6014,-1205,-2241
504,3518312,7633,-6026,-1089,-2054
505,3518322,7690,-6036,-972,-1862
506,3518332,7744,-6045,-847,-1658
507,3518342,7800,-6056,-691,-1410
508,3518352,7849,-6064,-530,-1154
509,3518362,7888,-6067,-376,-905
510,3518372,7917,-6067,-232,-666
511,3518382,7938,-6064,-97,-438
512,3518392,7952,-6059,30,-219
513,3518402,7959,-6051,152,-6
514,3518412,7959,-6042,286,221
515,3518422,7953,-6030,412,440
516,3518432,7942,-6018,528,647
517,3518442,7926,-6005,631,835
518,3518452,7907,-5993,724,1011
519,3518462,7885,-5979,813,1182
520,3518472,7861,-5965,894,1342
521,3518482,7836,-5954,965,1486
522,3518492,7807,-5942,1035,1629
523,3518502,7776,-5931,1102,1768
524,3518512,7747,-5922,1153,1887
525,3518522,7714,-5912,1212,2014
526,3518532,7679,-5904,1266,2134
527,3518542,7649,-5898,1305,2233
528,3518552,7621,-5896,1334,2318
529,3518562,7592,-5894,1360,2400
530,3518572,7560,-5891,1390,2488
531,3518582,7523,-5887,1429,2587
532,3518592,7487,-5885,1462,2677
533,3518602,7448,-5882,1499,2769
534,3518612,7408,-5879,1535,2860
535,3518622,7357,-5871,1593,2975
536,3518632,7304,-5865,1648,3086
537,3518642,7251,-5861,1698,3189
538,3518652,7184,-5851,1769,3316
539,3518662,7120,-5844,1832,3432
540,3518672,7056,-5838,1891,3541
541,3518682,6995,-5833,1943,3639
542,3518692,6933,-5829,1996,3736
543,3518702,6870,-5827,2047,3828
544,3518712,6810,-5827,2091,3910
545,3518722,6747,-5826,2140,3993
546,3518732,6683,-5825,2188,4074
547,3518742,6621,-5826,2233,4149
548,3518752,6555,-5825,2283,4227
549,3518762,6488,-5823,2334,4305
550,3518772,6428,-5825,2375,4370
551,3518782,6371,-5830,2411,4426
552,3518792,6309,-5834,2452,4486
553,3518802,6244,-5837,2497,4548
554,3518812,6167,-5831,2560,4626
555,3518822,6082,-5820,2631,4711
556,3518832,5997,-5810,2701,4791
557,3518842,5908,-5797,2777,4874
558,3518852,5815,-5783,2855,4957
559,3518862,5719,-5770,2934,5037
560,3518872,5618,-5753,3020,5119
561,3518882,5486,-5716,3140,5229
562,3518892,5355,-5677,3257,5336
563,3518902,5217,-5631,3379,5443
564,3518912,5072,-5581,3507,5550
565,3518922,4922,-5526,3637,5656
566,3518932,4760,-5462,3777,5764
567,3518942,4591,-5391,3921,5870
568,3518952,4406,-5307,4077,5982
569,3518962,4211,-5212,4239,6093
570,3518972,3998,-5099,4412,6207
571,3518982,3767,-4970,4594,6324
572,3518992,3522,-4826,4781,6436
573,3519002,3247,-4655,4985,6552
574,3519012,2938,-4451,5203,6668
575,3519022,2571,-4191,5447,6792
576,3519032,2187,-3905,5685,6901
577,3519042,1803,-3608,5907,6987
578,3519052,1445,-3323,6098,7047
579,3519062,1076,-3018,6281,7090
580,3519072,722,-2716,6444,7110
581,3519082,379,-2415,6590,7112
582,3519092,109,-2170,6700,7097
583,3519102,-144,-1932,6797,7073
584,3519112,-391,-1694,6884,7041
585,3519122,-636,-1453,6961,7001
586,3519132,-872,-1213,7029,6953
587,3519142,-1089,-987,7088,6898
588,3519152,-1288,-774,7139,6839
589,3519162,-1471,-570,7181,6777
590,3519172,-1634,-382,7215,6717
591,3519182,-1783,-206,7243,6656
592,3519192,-1920,-40,7265,6597
593,3519202,-2036,103,7283,6541
594,3519212,-2142,239,7299,6485
595,3519222,-2249,380,7314,6425
596,3519232,-2339,506,7327,6369
597,3519242,-2419,623,7338,6317
598,3519252,-2502,743,7344,6264
599,3519262,-2585,867,7347,6211
600,3519272,-2658,978,7349,6161
601,3519282,-2718,1077,7352,6114
602,3519292,-2758,1155,7358,6074
603,3519302,-2793,1228,7364,6037
604,3519312,-2825,1297,7369,6001
605,3519322,-2855,1365,7374,5967
606,3519332,-2881,1430,7378,5933
607,3519342,-2909,1493,7379,5903
608,3519352,-2935,1559,7380,5871
609,3519362,-2956,1620,7383,5841
610,3519372,-2976,1682,7385,5810
611,3519382,-2994,1741,7387,5780
