,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
480,35976,3137,9340,1372,1014
481,35986,3142,9339,1368,1014
482,35996,3146,9338,1364,1015
483,36006,3150,9337,1360,1017
484,36016,3154,9336,1356,1018
485,36026,3158,9335,1352,1019
486,36036,3162,9335,1347,1020
487,36046,3166,9334,1343,1020
488,36056,3172,9332,1339,1022
489,36066,3177,9331,1334,1022
490,36076,3182,9330,1330,1023
491,36086,3186,9329,1325,1024
492,36096,3191,9328,1321,1025
493,36106,3195,9327,1316,1026
494,36116,3199,9326,1312,1027
495,36126,3204,9325,1307,1029
496,36136,3209,9324,1301,1032
497,36146,3213,9323,1296,1033
498,36156,3217,9322,1292,1033
499,36166,3220,9322,1287,1034
500,36176,3222,9321,1283,1035
501,36186,3225,9320,1279,1037
502,36196,3227,9320,1276,1038
503,36206,3229,9319,1274,1040
504,36216,3231,9319,1272,1041
505,36226,3235,9318,1270,1042
506,36236,3238,9317,1267,1042
507,36246,3241,9316,1265,1043
508,36256,3243,9316,1262,1043
509,36266,3245,9315,1259,1044
510,36276,3247,9315,1256,1044
511,36286,3248,9315,1253,1046
512,36296,3250,9315,1250,1047
513,36306,3251,9315,1248,1047
514,36316,3254,9314,1245,1047
515,36326,3259,9313,1242,1047
516,36336,3264,9311,1238,1048
517,36346,3271,9309,1234,1049
518,36356,3277,9308,1230,1051
519,36366,3282,9306,1226,1053
520,36376,3287,9305,1222,1055
521,36386,3292,9303,1218,1057
522,36396,3296,9302,1213,1060
523,36406,3301,9301,1209,1061
524,36416,3305,9300,1204,1062
525,36426,3310,9298,1199,1064
526,36436,3316,9297,1194,1065
527,36446,3322,9295,1188,1066
528,36456,3328,9293,1182,1069
529,36466,3333,9292,1176,1072
530,36476,3338,9291,1171,1074
531,36486,3341,9290,1166,1075
532,36496,3345,9289,1162,1077
533,36506,3347,9289,1156,1079
534,36516,3349,9288,1152,1081
535,36526,3350,9288,1149,1084
536,36536,3350,9288,1146,1085
537,36546,3351,9288,1144,1086
538,36556,3352,9288,1142,1087
539,36566,3353,9288,1140,1088
540,36576,3355,9287,1138,1090
541,36586,3356,9287,1137,1090
542,36596,3357,9287,1136,1090
543,36606,3358,9286,1136,1088
544,36616,3359,9286,1135,1087
545,36626,3359,9286,1134,1087
546,36636,3360,9286,1133,1088
547,36646,3361,9286,1132,1089
548,36656,3362,9285,1131,1090
549,36666,3362,9285,1130,1093
550,36676,3362,9285,1129,1096
551,36686,3363,9284,1129,1097
552,36696,3364,9284,1128,1099
553,36706,3365,9283,1127,1099
554,36716,3366,9283,1126,1099
555,36726,3367,9283,1126,1100
556,36736,3367,9283,1125,1100
557,36746,3368,9283,1124,1099
558,36756,3369,9283,1123,1097
559,36766,3370,9282,1122,1097
560,36776,3371,9282,1120,1098
561,36786,3372,9282,1119,1099
562,36796,3373,9282,1119,1098
563,36806,3374,9282,1118,1098
564,36816,3376,9281,1117,1098
565,36826,3379,9280,1115,1099
566,36836,3382,9279,1114,1099
567,36846,3387,9277,1111,1099
568,36856,3394,9275,1108,1100
569,36866,3402,9273,1104,1100
570,36876,3410,9270,1099,1101
571,36886,3418,9268,1093,1103
572,36896,3426,9265,1086,1104
573,36906,3435,9263,1079,1106
574,36916,3444,9260,1072,1107
575,36926,3454,9257,1065,1109
576,36936,3464,9254,1057,1111
577,36946,3475,9251,1048,1114
578,36956,3484,9248,1039,1115
579,36966,3491,9246,1030,1117
580,36976,3497,9245,1022,1119
581,36986,3503,9243,1013,1121
582,36996,3511,9241,1004,1123
583,37006,3520,9238,995,1125
584,37016,3531,9234,986,1128
585,37026,3543,9231,975,1132
586,37036,3553,9227,964,1136
587,37046,3563,9224,954,1139
588,37056,3571,9221,944,1143
589,37066,3579,9219,935,1147
590,37076,3586,9216,928,1151
591,37086,3590,9215,921,1154
592,37096,3594,9214,914,1157
593,37106,3600,9212,907,1159
594,37116,3611,9209,899,1159
595,37126,3625,9204,891,1159
596,37136,3645,9197,881,1159
597,37146,3668,9189,870,1158
598,37156,3695,9179,857,1157
599,37166,3726,9169,841,1156
600,37176,3756,9158,823,1154
601,37186,3784,9149,803,1151
602,37196,3809,9140,782,1150
603,37206,3828,9134,761,1149
604,37216,3839,9131,741,1152
605,37226,3847,9129,723,1155
606,37236,3849,9128,709,1160
607,37246,3850,9128,697,1167
608,37256,3849,9128,689,1175
609,37266,3848,9128,684,1184
610,37276,3848,9126,680,1193
611,37286,3850,9125,678,1202
612,37296,3853,9122,677,1210
613,37306,3858,9119,675,1219
614,37316,3865,9115,674,1228
615,37326,3872,9111,674,1238
616,37336,3881,9105,674,1248
617,37346,3891,9100,675,1259
618,37356,3902,9093,677,1273
619,37366,3912,9086,678,1287
620,37376,3924,9079,678,1303
621,37386,3936,9072,678,1320
622,37396,3948,9064,678,1338
623,37406,3960,9055,677,1357
624,37416,3973,9047,675,1377
625,37426,3985,9039,672,1397
626,37436,3997,9031,669,1417
627,37446,4007,9023,666,1437
628,37456,4017,9016,663,1457
629,37466,4027,9009,658,1477
630,37476,4036,9002,653,1497
631,37486,4043,8996,647,1515
632,37496,4050,8991,640,1530
633,37506,4055,8987,632,1544
634,37516,4058,8984,623,1555
635,37526,4059,8983,615,1563
636,37536,4058,8983,606,1569
637,37546,4055,8984,598,1571
638,37556,4050,8987,590,1571
639,37566,4044,8991,582,1569
640,37576,4036,8995,576,1566
641,37586,4028,9000,570,1562
642,37596,4019,9004,564,1560
643,37606,4013,9008,557,1561
644,37616,4009,9009,551,1567
645,37626,4008,9007,543,1580
646,37636,4012,9002,535,1600
647,37646,4022,8995,525,1620
648,37656,4036,8985,516,1641
649,37666,4057,8973,506,1658
650,37676,4082,8960,496,1671
651,37686,4112,8945,486,1680
652,37696,4147,8929,474,1687
653,37706,4165,8853,590,1965
654,37716,4129,8538,1049,2970
655,37726,4049,8204,1435,3772
656,37736,4054,8085,1532,3980
657,37746,4094,8064,1525,3983
658,37756,4137,8042,1516,3987
659,37766,4180,8018,1507,3993
660,37776,4224,7993,1495,4001
661,37786,4269,7968,1482,4010
662,37796,4311,7942,1468,4020
663,37806,4355,7915,1451,4032
664,37816,4397,7889,1435,4045
665,37826,4439,7861,1417,4058
666,37836,4483,7832,1398,4072
667,37846,4527,7802,1379,4087
668,37856,4574,7770,1359,4103
669,37866,4623,7736,1340,4119
670,37876,4675,7699,1321,4135
671,37886,4729,7661,1302,4152
672,37896,4786,7619,1282,4169
673,37906,4844,7576,1263,4187
674,37916,4901,7532,1243,4205
675,37926,4958,7487,1221,4224
676,37936,5015,7442,1200,4243
677,37946,5069,7398,1177,4263
678,37956,5122,7352,1154,4284
679,37966,5174,7307,1129,4306
680,37976,5225,7262,1105,4328
681,37986,5274,7217,1082,4350
682,37996,5321,7171,1058,4373
683,38006,5367,7126,1034,4396
684,38016,5411,7082,1011,4419
685,38026,5454,7037,988,4442
686,38036,5495,6993,966,4466
687,38046,5534,6950,947,4490
688,38056,5571,6907,929,4514
689,38066,5605,6865,913,4538
690,38076,5638,6824,899,4564
691,38086,5669,6782,887,4590
692,38096,5698,6742,875,4615
693,38106,5725,6702,865,4641
694,38116,5750,6664,856,4666
695,38126,5774,6628,847,4691
696,38136,5796,6593,839,4715
697,38146,5745,6546,950,4820
698,38156,5435,6442,1454,5180
699,38166,5114,6335,1897,5487
700,38176,4838,6246,2217,5713
701,38186,4601,6185,2444,5881
702,38196,4531,6177,2459,5937
703,38206,4506,6182,2427,5964
704,38216,4483,6186,2399,5988
705,38226,4463,6191,2374,6008
706,38236,4445,6196,2351,6025
707,38246,4428,6201,2331,6041
708,38256,4413,6206,2311,6054
709,38266,4400,6210,2294,6066
710,38276,4388,6214,2277,6077
711,38286,4377,6218,2262,6086
712,38296,4368,6222,2248,6094
713,38306,4360,6225,2234,6101
714,38316,4354,6229,2222,6107
715,38326,4350,6232,2210,6110
716,38336,4348,6235,2199,6112
717,38346,4349,6238,2189,6113
718,38356,4352,6240,2180,6112
719,38366,4357,6241,2172,6109
720,38376,4364,6243,2166,6105
721,38386,4372,6243,2160,6101
722,38396,4382,6244,2155,6095
723,38406,4391,6244,2152,6089
724,38416,4401,6245,2149,6082
725,38426,4411,6246,2147,6075
726,38436,4420,6247,2145,6068
727,38446,4428,6248,2142,6062
728,38456,4437,6248,2139,6057
729,38466,4446,6247,2134,6053
730,38476,4455,6245,2129,6050
731,38486,4464,6241,2123,6050
732,38496,4475,6233,2115,6052
733,38506,4487,6222,2105,6058
734,38516,4501,6207,2094,6067
735,38526,4518,6187,2082,6079
736,38536,4538,6162,2067,6095
737,38546,3683,6214,2876,6272
738,38556,1642,5998,4285,6524
739,38566,383,5621,4531,6908
740,38576,-871,5386,4605,7011
741,38586,-2032,5295,4554,6861
742,38596,-3047,5311,4442,6539
743,38606,-3881,5386,4286,6127
744,38616,-4543,5491,4116,5679
745,38626,-5052,5606,3936,5247
746,38636,-5411,5736,3724,4892
747,38646,-5624,5888,3467,4655
748,38656,-5788,6003,3253,4457
749,38666,-5917,6091,3075,4292
750,38676,-6017,6159,2927,4156
751,38686,-6095,6213,2805,4046
752,38696,-6156,6254,2705,3956
753,38706,-6204,6288,2622,3884
