,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
773,113714,9214,-3200,-1136,1887
774,113724,9264,-3128,-1157,1741
775,113734,9315,-3024,-1166,1648
776,113744,9347,-2955,-1169,1587
777,113754,9353,-2943,-1202,1553
778,113764,9328,-2998,-1279,1533
779,113774,9274,-3114,-1407,1516
780,113784,9195,-3261,-1593,1506
781,113794,9089,-3433,-1831,1497
782,113804,8959,-3626,-2096,1478
783,113814,8826,-3817,-2335,1437
784,113824,8714,-3973,-2524,1376
785,113834,8615,-4104,-2687,1305
786,113844,8518,-4228,-2837,1224
787,113854,8433,-4337,-2960,1137
788,113864,8393,-4394,-3021,1050
789,113874,8387,-4409,-3043,971
